Employee_ID,SALARY
850186,13.63
233885,51.43
376585,57.35
952152,27.05
110565,14.4
418813,36.07
518537,36.07
590843,30.66
3652,15.28
453180,25.25
318034,28.85
36351,36.07
417667,35.43
382135,36.07
618650,25.25
828974,36.07
577984,16.21
330504,23.45
756748,36.07
773070,14.4
647895,36.07
26319,36.07
832148,28.85
117718,36.07
644655,36.07
322955,30.66
79954,36.07
965697,36.07
415589,15.28
873229,16.57
689970,23.45
86810,87389.1
541861,36.07
67011,40.33
101725,23.45
22119943529,30.66
47233,36.07
679468,30.66
244952,36.07
468730,36.07
489582,36.07
118918,36.07
472311,36.07
190163,22.99
412527,14.4
958470,30.66
181294,28.85
675107,37.28
34934,36.07
75743,37.28
723117,37.28
277172,36.18
323760,30.66
379897,53.4
965612,138585.78
67908,74221.97
111706,36.07
472847,41.27
800070,36.07
834703,31.81
399063,47.3
471877,37.28
324381,30.66
912424,87389.08
61764,36.18
499042,30.66
852304,13.63
314364,35.43
69849,25.25
544881,37.5
740980,16.57
368543,46.48
6306,87389.08
560232,75000.02
387463,39.62
420176,25.25
637033,35360
332278,23.45
340760,23.45
454603,35.43
957724,21.46
861651,35.59
420241,25.25
817145,36.07
962961,36.07
54472,27.05
985869,36.07
973301,36.07
758501,68180.53
292244,36.07
648390,48.83
586753,48.83
652271,36.07
114314,39.62
694131,109825.91
911972,28.85
124931,92112.18
631736,35.38
676285,36.07
731008,36.07
92628,36.07
974379,15.28
727383,36.18
937487,36.07
235322,15.28
477841,46.88
535947,16.57
667637,62400
398289,39.62
80445,27.05
3456994451,39.15
592358,37.28
871744,37.28
906293,19.93
835401,58.98
746547,36.07
671721,27.05
31806,49.35
548489,96835.98
417876,36.07
753325,58672.64
657236,49.35
622656,14.4
479003,64006.55
691402,37.28
713818,25.25
668209,87389.08
76611,48.93
910850,37.28
620366,36.2
967852,27.05
887612,37.28
715836,53.4
558337,83940.42
711784,36.07
781852,112187.77
291865,30.66
597308,92112.18
244892,36.07
721189,49.35
461318,36.07
252107,23.45
283957,48.93
538156,16.57
475275,36.07
144413,28.85
989929,15.28
16649,23.45
631889,14.4
822234,25.25
523517,36.09
924444,16.21
609498,36.07
770803,36.07
627707,27.05
604090,23.45
900530,14.4
227748,35.43
290205,23.45
427055,25.25
315352,14.4
338073,36.07
919819,23.45
385302,36.07
932767,36.07
255265,36.07
348335,37.45
991125,111597.93
530123,36.07
873866,35.43
928341,49.46
63275,36.07
872171,30.66
430021,13.5
47759,36.2
128101,66132.06
298819,85193.24
304669,36.07
191312,36.07
808300,36.07
64377,32.46
807819,36.07
261418,48.55
737676,13.63
570809,46.88
203318,36.07
930185,30.66
401499,30.66
126221,30.66
864199,16.57
131082,35.25
180607,30.66
969137,36.07
213787,36.07
367108,62588.95
929225,19.93
894129,36.07
207372,48.93
374620,30.66
541041,19.93
548614,36.07
419789,53.4
407370,106677.6
353212,36.07
683964,37.28
738303,25.25
661227,36.07
628819,36.07
71829,36.07
445422,27.05
259873,37.28
35461,36.07
637730,37.45
974000,30.66
488159,36.07
585490,36.07
343031,23.45
340456,30.66
473660,87389.08
29218,106283.76
252257,87389.08
569137,36.07
884648,36.07
525585,36.07
396585,36.07
218055,14.4
810710,35.43
834789,36.07
34501,30.66
457106,36.07
683205,25.25
749375,36.07
218281,36.07
505333,36.07
714639,27.05
478559,36.07
522181,36.07
112249,87389.08
200302,27.05
402484,36.07
922814,36.07
262584,46.88
210403,16.57
732911,77310.77
497431,36.07
744988,49.35
821908,40.8
735618,23.45
184776,31.31
983786,48.93
265297,27.05
714501,50.55
222517,36.07
143460,30.66
946428,36.07
989583,44.04
546999,30.66
236650,13.5
250627,36.07
850511,36.07
882584,25.25
668631,111597.93
854593,23.45
999672,48.93
950070,16.21
616735,23.45
284203,49.46
487382,35.25
280618,53.4
604657,44.81
631332,13.5
171765,35.43
221389,35.43
103731,87389.08
194845,36.07
920070,23.45
947301,26.57
705583,27.05
415880,68268.84
935245,23.45
105006,23.45
743559,16.57
831175,36.07
621138,37.28
336638,19.93
239674,23.45
371656,36.07
75576543188,15.28
833736,36.07
628467,45.5
803749,36.07
815623,36.07
568788,35.43
279503,36.07
171064,36.07
697282,35.43
129966,36.07
625266,36.07
79537,36.07
169912,35.43
987896,46.88
366095,36.07
348627,36.07
956504,23.45
253652,36.07
924497,23.45
153907,42.04
777093,30.66
279646,15.28
426180,28.85
127496,62642.13
806150,36.07
495844,16.57
690807,25.25
58704,35.43
795006,16.21
291264,35.43
782614,30.66
263004,22.99
364682,48.83
153684,28.85
637268,35.43
429477,23.45
649221,13.5
820271,36.07
174425,36.07
237297,36.07
777590,23.45
751335,27.05
747258,36.07
958112,37.45
423715,36.07
500158,16.57
453430,138585.78
639236,36.07
383518,87389.08
513399,32.46
48920,48.55
766693,36.07
768561,36.07
694802,30.66
747330,24.8
189305,36.18
873436,16.21
414181,35.43
426424,23.45
615629,36.07
604200,36.07
768652,13.63
916429,32.46
55991,23.45
937705,71473.94
59204,30.66
226435,37.28
337668,39.15
751430,27.05
877059,60304.67
435127,13.63
588690,16.57
452597,19.93
373206,32.46
368929,36.07
280078,30.66
459452,28.85
299881,37.28
1946,52.35
695730,16.57
90903,35.43
276482,115208.02
17496,65126.71
638637,87389.08
953333,36.07
515410,25.25
421793,35.43
255537,115179.4
485874,13.5
704439,36.07
852231,23.45
39338,48.93
644179,25.25
517827,87389.08
263634,143278.64
910541,36.18
289177,32.46
703996,25.25
485535,36.07
513868,21.46
568318,36.07
674684,36.07
319827,36.07
462162,45.19
819883,30.66
686792,25.25
219125,36.07
71770,33.55
778874,36.07
570214,36.07
941490,25.25
23934,28.85
303026,25.25
615877,88569.83
465448,36.07
712584,36.07
369933,36.07
443519,23.45
608953,23.45
850775,27.05
748835,25.25
591419,36.07
665563,36.07
759553,36.07
606429,16.21
562396,30.66
528827,19.93
860538,59778.18
863060,37.28
535117,19.93
134101,36.07
639700,36.07
842223,37.28
639332,36.07
350890,37.28
428485,36.07
189955,30.66
883284,36.07
159217,36.2
666741,13.5
922068,48.55
166295,36.07
391136,35.43
398905,27.05
769106,96835.98
134229,32.46
853757,36.07
945581,36.07
543027,36.07
222870,36.07
112665,36.07
56742,23.45
290942,36.07
692275,30.66
678244,23.45
415783,36.07
97442,19.93
402639,13.63
771768,36.07
572155,36.07
476275,36.07
833731,48.83
522059,36.07
761423,36.07
4147,81408.31
264736,36.07
256797,36.07
142224,30.66
183358,36.07
420109,36.07
845981,47766.2
113799,30.66
800187,53.4
101452,14.4
628053,36.18
866790,40.4
651073,36.07
485390,13.5
366164,36.07
534859,15.28
822318,46.88
351243,36.07
991238,36.07
506526,87389.08
677692,41.27
831564,36.07
979447,112778.22
977729,36.07
434696,30.66
28366,25.25
328404,35.43
588994,100378.53
606386,36.07
882420,13.63
943376,36.07
557251,35.43
470887,30.66
540633,25.25
191907,36.07
246307,15.28
408934,36.07
23673,14.4
9685,36.18
923846,24.53
54856,13.5
728244,36.07
272681,36.07
27948,36.07
182726,46.88
207543,25.25
139224,28.85
894346,16.57
73737,23.45
509740,36.07
504233,36.07
840183,37.28
137371,36.07
650664,35.43
101529,36.07
294769,48.83
240794,37.28
969595,35.43
843966,106283.76
931520,21.46
58132,16.57
552241,66131.73
757301,36.07
727579,51.43
877909,32.46
225883,49.35
155535,32.46
74627,37.28
406973,25.25
774087,49.46
142341,97689.99
148182,36.07
124892,36.07
796915,48.93
885311,27.05
356807,48.55
268830,48.55
121839,53.4
264554,36.07
449830,36.07
490026,53.4
684749,37.45
15309,13.63
72209,13.63
471316,25.25
753384,36.07
896906,36.07
193265,32.46
740073,36.07
538180,36.07
68528,30.66
160090,35360
599466,35.43
133379,37.28
542993,16.57
93013,36.07
554034,13.5
201425,32.46
184051,91403.5
453424,36.07
252349,53.4
302406,56.02
937988,36.07
177054,36.07
377798,36.07
139363,48.93
372241,48.55
513438,27.05
739593,27.05
280780,36.07
82891,25.25
495905,49.35
557623,106283.76
592055,41.1
484582,25.25
479345,36.07
166108,13.63
782267,23.45
282917,21.46
684542,21.46
863223,36.07
959264,37.28
343614,48.93
658703,48.83
291565,41.27
514064,19.93
711478,36.07
511468,23.45
758906,13.63
116633,13.63
123825,36.07
401592,36.07
552076,36.07
192938,13.5
984565,35.43
388300,67840.3
644704,23.45
299384,30.66
715655,40.09
782907,28.85
22833,36.07
732182,36.07
253951,36.07
83931,14.4
683594,37.28
763619,36.07
605061,36.07
326793,37.28
943912,36.07
782152,88542.38
27226,23.45
572151,36.07
287087,30.66
49288,36.07
52745,77310.77
643633,87389.08
2644,76256.29
147238,16.57
915899,27.13
322399,36.07
295623,36.07
345955,23.45
868591,30.66
354097,35.59
187244,36.18
31829,36.07
707369,36.07
310826,13.5
543554,36.07
419490,30.66
698445,32.46
917589,44.34
77976,23.45
10034,13.5
948394,36.07
972901,36.07
222315,36.07
929027,24.53
828942,23.45
678570,28.85
445848,36.07
603217,23.45
611382,30.66
888766,13.5
483436,35.59
797035,28.34
677736,36.18
9897,36.07
302147,36.07
549268,35.43
253451,36.07
533246,37.28
216955,30.66
978213,36.07
489470,36.18
859682,27.05
706801,36.07
987627,36.07
25266,23.45
683846,30.66
622702,37.28
638478,16.57
945522,23.45
650152,36.07
385268,36.07
353608,36.07
116929,19.93
636321,87389.08
785877,16.57
465633,40.09
739286,36.07
797978,27.05
883875,35.43
466200,13.5
242405,36.07
673273,36.07
737775,36.07
655782,28.85
781204,36.07
431072,37.28
209269,53.4
939933,30.66
525400,21.46
919564,46.88
269987,36.07
957816,36.07
431427,31.93
606762,36.07
946734,36.07
959083,47.3
25777,41.27
926700,13.63
760941,25.25
134434,16.57
409660,36.07
142494,40.09
94011,32.46
527888,28.85
518759,36.07
164741,30.66
793927,46.48
245119,36.07
955443,15.28
711734,14.4
40124,45.42
771059,36.07
593072,25.25
826933,13.5
684787,39.9
969132,53.4
559954,49.35
800811,32.46
717920,30.66
339311,67595.76
810930,170519.52
884084,45.5
170351,30.66
852079,26.57
626079,39.62
362377,113000.01
506146,53.4
631341,106677.6
909795,35.43
989454,58.98
191831,75000.02
421767,71049.99
321467,33.32
672080,48.93
256300,36.07
535000,36.07
925728,36.07
81814,35.43
583812,16.57
80390,36.07
710385,16.57
219153,36.18
459979,36.09
671504,36.07
427874,36.07
944029,30.66
898029,13.63
766158,23.45
153329,23.45
244289,36.07
959161,23.45
225821,35.43
636920,36.07
228416,36.07
566319,22.99
245698,87389.1
702552,36.07
591815,35.43
986878,36.07
904710,36.07
485940,25.25
265957,36.07
912169,87389.08
775547,16.57
295836,36.07
668792,67094.68
95632,16.57
766837,13.63
402866,35.43
904610,28.85
276933,36.07
640679,36.07
990205,36.07
248406,36.07
983357,48.55
98546,36.07
21877,36.07
438079,39.15
25584,37.28
493970,48.55
366173,36.07
723587,21.46
879254,68315.67
503982,37.28
22243,24.49
631637,29120
408879,23.45
428479,46.88
944653,37.45
495773,36.09
411222,23.45
410337,48.93
555833,27.05
111073,27.05
831147,37.28
623236,33.46
447391,23.45
949620,42.55
359713,36.07
27145,39.9
945398,35.43
802279,28.85
799828,16.57
204552,30.66
491380,36.07
321433,23.45
1077,87389.08
703626,23.45
377264,19.93
298609,23.45
893719,36.07
446893,36.07
215934,36.07
923767,106283.76
602112,58.4
283156,36.07
25988,16.57
801432,13.5
954833,36.07
650518,36.07
453173,41.27
625226,33.46
358082,23.45
751897,37.28
351900,21.46
962332,23.45
235054,28.85
47733,87389.08
806860,36.07
650959,41.27
271905,71236.9
432199,27.05
297736,24.8
811637,31.93
157327,30.66
389380,36.07
446536,23.45
442524,30.66
586287,19.93
962250,36.07
924490,32.46
331684,121636.24
76775,37.28
781436,87389.08
716196,36.07
24495,36.07
477664,16.21
186920,30.66
380022,30.66
753460,36.07
915371,53.4
831748,38.92
757733,37.28
32181,36.07
139348,87389.08
124470,49.35
25099,37.84
567334,25.25
901427,16.57
363297,16.21
881893,36.07
22639,36.07
47822,35.43
331770,35.43
290787,36.07
375954,16.57
929223,36.07
212372,36.07
395816,16.21
264556,23.45
473263,13.63
772603,23.45
904754,36.07
11117,35.43
290168,13.5
305393,25.25
302093,30.66
615986,30.66
808553,22.99
959430,36.07
91010,27.05
19626,70856.28
138257,87389.08
962349,36.18
658804,36.07
422694,36.07
418194,16.21
428756,30.66
638811,25.25
85431,38.33
885705,23.45
599942,36.07
46751,16.57
377870,36.07
953889,30.66
305647,23.45
166890,25.25
439146,36.07
429535,36.07
343845,36.07
751672,36.07
505062,36.07
198363,36.18
162578,36.07
33635,32.46
499868,13.63
702557,25.25
387888,36.07
368187,36.07
515912,16.57
760410,36.07
568904,35.36
468308,36.07
600270,23.45
536160,36.07
156075,36.07
715448,36.07
52927,36.07
292231,36.07
58213,35.43
780078,36.07
575655,38.92
730504,35.43
263003,25.25
629008,21.46
417170,28.85
260067,13.63
58971,36.07
166233,13.5
779497,23.45
473696,87389.08
340309,13.5
621904,23.45
490881,36.07
988992,36.07
49550,36.07
421516,13.5
159892,36.07
73467,36.07
627849,36.07
911297,36.07
81816,30.66
133798,30.66
103162,23.45
271930,90000.02
685624,36.07
777184,36.07
750346,36.07
217269,15.28
301098,35.25
734956,27.05
262863,25.25
258071,36.07
452289,48.83
378671,35.43
513474,36.18
908060,123997.1
235215,96835.98
908313,39.62
145736,94943.1
988547,36.07
178636,22.72
65998,44.81
461697,27.05
144206,106283.76
20229,40.27
94421,25.25
825579,36.07
801351,16.57
775717,30.66
387468,13.5
193433,14.4
468298,36.07
379942,14.4
218816,36.07
563676,23.45
5218,22.99
259794,38.91
960979,36.32
92927,25.25
405632,27.05
911795,30.66
567562,23.45
771373,35.43
875186,28.34
729860,13.63
184062,30.66
99024,19.93
682478,25.25
829071,36.07
556171,35.43
599461,13.5
450355,19.93
48360,35.43
5613,23.45
167577,37.84
795648,36.07
532569,37.28
342188,36.07
883982,35.43
236157,37.73
431489,19.93
173678,21.46
540700,30.66
944100,28.85
6645,16.57
570221,38.91
942897,36.18
891520,36.07
159286,23.45
528746,36.07
60348,36.07
178610,23.45
914111,14.4
36910,32.46
653422,23.45
410774,36.07
89947,36.07
589853,36.18
794565,36.07
344399,21.46
647088,36.18
261601,23.45
470050,36.07
646979,36.07
881768,36.07
487173,30.66
15120,35.43
277474,30.66
610460,87389.08
696522,25.25
527258,36.18
756162,36.07
740775,16.57
369310,14.4
101613,38.91
614665,30.66
620042,24.53
617860,35.43
830776,36.07
326585,37.28
348197,36.07
143424,36.07
972430,37.84
530778,36.07
368712,36.07
619857,28.85
151229,36.07
47810,14.4
833887,35.43
881928,36.07
414584,35.43
249448,13.5
482569,26.57
469111,23.45
258161,36.07
572942,25.25
489133,40.09
626747,38.21
959793,67094.68
503201,36.07
97137,44.81
709121,30.66
226179,36.07
772437,36.07
610719,19.93
746377,16.57
465733,35.43
762184,30.66
162112,35.43
120947,23.45
711897,36.07
702172,16.57
459029,36.18
925259,36.07
789105,66132.06
175415,48.55
206359,36.18
680591,37.28
229097,16.57
784707,27.05
700478,36.07
495287,36.07
471868,36.07
323796,46.88
729487,111597.93
701288,36.07
97635,16.57
721860,36.07
532404,36.07
257496,106283.76
578726,32.46
726507,35.43
690080,36.07
422106,36.07
627003,36.07
836860,21.46
554774,13.63
608969,23.45
44093,28.85
694259,35.43
894783,16.57
394702,35.43
404112,36.07
18801,25.25
498276,36.07
418316,53.4
893855,28.85
474227,36.07
284266,40.8
262867,14.4
770394,30.92
278572,27.05
701042,30.66
458942,36.07
8225,36.07
147753,36.07
506030,27.05
747491,25.25
202483,28080
594214,36.07
247678,48.93
947016,13.5
926393,178753.52
813862,36.07
507320,36.91
160918,87389.08
364740,25.25
576002,13.5
574185,36.07
600080,22.99
388476,36.07
431318,36.2
921907,36.07
598758,27.05
123381,35.43
573417,36.07
770459,14.4
433115,36.07
165376,53.85
181964,39.15
768273,36.07
792165,36.07
85784,39.89
796613,40.09
168422,36.07
653007,36.07
590262,36.07
456837,53.4
673166,87389.08
532411,87389.08
214134,38.91
480012,36.07
967883,30.66
445387,25.25
933760,30.66
341133,36.07
84298,27.05
25088,109825.91
902640,37.28
780900,37.28
72110,39.15
682137,35.43
644155,35.05
317806,36.07
653506,48.93
186674,48.93
213294,48.93
66688,117345.32
826443,37.28
442863,30.66
854260,37.45
337743,21.46
195937,37.28
766590,48.93
98282,53.4
106976,78941.39
193805,48.55
238057,44.81
188905,48.93
364730,48.55
952975,48.55
245872,31.93
750701,71113.37
105838,36.07
99443,21.46
300148,23.45
139983,37.28
400455,48.93
668780,36.18
700421,37.45
559633,54.35
216767,35360
401321,36.07
735674,23.45
283145,23.45
297688,48.83
637095,36.07
585152,13.63
630395,13.5
765748,68493.63
88100006,24.95
956750,147379.29
739584,37.84
657063,49.35
61058,16.57
10503,36.07
537879,27.05
723292,27.05
193964,28.85
429971,13.63
400667,38.92
939391,16.57
657991,36.07
923429,23.45
556385,36.07
45938,13.5
569958,36.07
710887,36.2
268671,30.66
17710,41.27
386764,36.09
637812,49.35
950431,36.07
777298,36.07
311789,28.85
841878,36.07
419883,36.07
148930,36.07
898161,36.07
207863,49.35
238912,24.95
913975,36.07
908935,45.5
510974,27.05
491085,37.28
106339,30.66
296832,128114.98
632284,16.57
608162,84275.26
773149,30.66
579230,68493.63
335301,25.25
146625,36.07
30689,66131.73
801318,23.45
593133,28.85
787522,36.07
691886,74398.27
111291,36.07
844202,36.07
910255,23.45
294774,35.43
706482,36.07
917482,45.45
159457,55000
387153,36.07
382961,48.35
462505,54.35
183514,36.07
570859,37.28
301523,121488.35
722862,37.28
880730,25.25
578898,46.48
295818,35.01
901983,27.05
671656,64354.01
903835,106283.76
717741,51
782233,36.07
772311,30.66
874114,30.66
807328,25.25
761743,37.28
172060,36.07
879498,36.18
908251,36.07
991596,109825.91
21180,36.07
449400,13.63
540515,36.07
110368,15.28
928281,16.57
598746,38.21
310188,36.07
142024,36.07
659382,29.82
788606,36.07
742341,87389.08
831877,36.07
847866,16.57
301337,16.21
135510,36.07
871430,36.07
143030,36.07
288416,36.07
567608,36.07
171293,32.46
992418,30.66
518458,19.93
324414,36.07
961358,30.66
793867,13.5
955952,37.84
713828,88569.83
835485,48.83
649988,46.88
138128,49.46
680750,48.93
808583,36.07
252723,52932.98
697385,36.07
451872,53.91
717592,13.63
681413,13.63
595621,27.05
331236,36.07
351187,48.93
111389,53.4
279587,46.88
428587,48.93
639697,37.28
220332,69331.16
295382,23.45
914349,48.93
859315,41.95
359508,72895.01
114030,48.93
568123,45.5
947378,36.07
12875,48.83
358245,29.82
3246056756,36.07
364458,36.07
909280,36.07
412169,87389.08
542082,21.46
471873,36.07
171907,23.45
382372,16.57
881371,37.28
141593,53.4
238551,39.15
112158,49.35
357976,36.07
824503,106283.76
9783,37.28
920360,37.28
271568,156000
242615,27.05
465031,48.55
884612,48.55
244884,37.75
45837,23.45
825990,65000
701812,46.88
89643,36.07
316865,48.93
610956,37.28
323559,50.83
459777,48.83
413148,112665.01
549041,48.55
339538,64951.29
405320,48.93
184568,31.81
311699,48.93
146096,47.3
685699,24.76
235505,28.85
541355,48.83
525181,36.07
521459,36.07
267745,53.4
659823,49.35
230687,30.66
430468,48.93
458946,51.68
724235,53.4
222170,35.43
207829,37.28
549263,42.55
619052,35.43
492353,46.88
251212,150963.05
301268,38.92
398113,23.45
258055,87389.08
61440,113078.2
142579,46.88
510233,33.32
231681,37.28
323015,30.66
478600,42.55
156470,66131.73
949851,46.88
846278,36.09
588931,36.07
206791,37.45
640409,68493.63
635205,31200
475692,47.3
23500,36.07
392147,21.46
956664,36.07
159551,53.4
92775,60000.01
63280,49.35
226521,45465.56
758067,36.07
346828,87389.08
220138,36.18
266137,27.05
544434,28.85
225729,48.93
837995,96835.98
355724,36.07
541174,69331.16
293102,27.05
74586,25.25
942585,13.5
610525,32.46
193135,36.07
954756,53.4
723896,35.43
96317,32.46
757737,36.07
985444,45.42
286669,45.42
29235,37.73
463408,74221.97
46704,90440.71
147695,36.07
619041,36.07
54495,30.66
105603,48.83
832128,53.4
857172,30.92
503264,90833.72
239515,48.55
789558,13.5
672460,36.07
960077,37.28
659677,46.88
862476,13.63
73361,36.07
201417,30.66
104559,25.25
888220,23.45
514455,36.07
898089,15.28
769420,35.43
504954,36.07
64405,36.07
842058,16.57
666986,36.07
686888,36.07
581505,36.07
717786,36.07
417425,36.07
28404,13.5
188488,36.07
540344,25.25
797348,36.07
814960,36.2
512551,16.57
332174,87389.08
563054,93876.24
616045,25.25
489466,31200
209077,21.46
151882,35.59
261318,36.07
692648,36.07
619203,23.45
883664,36.09
569198,21.46
259244,25.25
526823,36.07
322402,16.57
7195,36.07
424238,51.43
195912,36.07
87919,37.28
418904,107118.07
634737,22.99
438585,36.09
84342,36.18
277858,19.93
928232,36.07
458863,28.85
791537,25.25
676598,92112.18
870564,16.21
569804,36.07
508501,35.43
628859,71113.37
484440,46.88
843446,63945.07
990096,53.4
606378,37.28
759836,36.07
740997,13.63
451485,46.88
163280,37.45
77803,44.04
390628,30.66
17359,28.94
268729,36.07
101414,27.05
736555,36.07
5947,41.27
975239,25.25
656012,36.07
135405,53.4
704974,25.25
822195,14.4
600651,45.5
162106,46.48
224882,33.55
863047,28.85
768941,15.28
557046,36.18
940793,23.45
13678,30.66
98181,53.4
470026,67094.68
288134,16.57
633625,36.07
856180,36.07
213233,36.18
433353,48.93
268465,37.28
149592,36.18
712246,36.07
501535,36.18
194128,25.25
585842,25.25
726752,36.07
192176,36.07
551406,36.07
8384,35.43
657231,75579.11
720357,48.93
950599,36.07
432476,30.66
517687,36.07
155048,36.07
424971,16.57
660728,36.07
792057,87389.08
697095,27.05
720091,27.05
215484,39.15
47053,36.07
192439,36.07
33447,23.45
846227,36.07
944987,36.18
442046,36.07
858620,193086.4
46392,27.05
426714,37.28
213601,30.66
442832,36.07
279771,80640.06
511029,46.88
910202,36.07
960713,27.05
121001,36.07
48016,87389.08
57343,87389.08
177358,36.07
101692,37.28
605948,30.66
958608,16.21
651743,36.07
324551,35.43
660152,106283.76
297152,13.5
324306,23.45
538212,51
807265,87389.08
640003,43.17
274995,30.66
50602,37.45
273042,88569.83
335711,36.07
781034,36.07
36857,14.4
218574,77310.77
966112,48.83
838542,48.83
281933,35.43
752581,91507.1
687798,36.07
752733,36.07
633423,13.63
178383,28.85
314544,36.18
548536,36.07
233245,36.07
189244,28.85
888311,13.5
699057,13.5
416502,28.85
647712,25.25
238093,46.88
250541,36.07
752808,39.9
396866,37.28
124404,36.07
727779,36.07
791474,16.57
754594,36.07
710457,52.35
63120,36.07
200540,71977.71
229141,22.99
934145,36.07
766070,36.07
162382,48.93
161387,13.5
504937,27.05
218226,74398.27
260195,23.45
555258,16.57
989506,37.28
911478,36.07
295876,29.82
491230,36.07
304979,92112.18
196956,96835.98
514723,36.07
55486,22.99
782525,36.07
237262,36.07
485963,36.07
233178,36.07
61135,35.43
584562,27.05
981197,48.83
486842,36.07
269983,30.66
462079,36.07
370027,112665.01
175210,37.84
325250,30.66
951196,59699.43
240064,36.07
78103,32.46
843342,22.99
147512,48.81
602831,36.07
605984,37.28
132722,27.05
355448,36.07
786499,13.5
588947,36.07
465772366,15.28
206285,45.5
644404,36.07
309213,36.07
350581,36.07
660838,48.93
562368,37.28
285127,100642.05
291437,106283.76
152554,32.46
865211,37.28
138549,36.07
31260,97689.99
787795,23.45
505594,13.5
899089,36.18
779539,36.07
713908,36.07
28326,46.1
389982,27.05
839487,35.59
381698,25.25
815979,36.07
286670,41.27
910461,31.93
156794,27.05
600188,16.57
479465,36.07
76360,13.5
298927,53.4
868785,36.07
928935,30.66
158197,40.09
938150,30.66
609708,37.45
347791,37.28
894284,28.34
407914,36.07
543369,37.28
1920,36.07
420085,24.53
86680,37.28
187647,36.07
872335,36.07
363948,35.43
358226,38.33
270582,35.43
1952,36.18
908956,23.45
428257,40.33
902657,19.93
269896,36.09
5361200142,27.05
876548,41.27
264235,15.28
952470,36.07
24700,59699.43
495436,47.55
262316,37.84
773937,106283.76
729466,36.07
625421,36.07
176090,36.18
319238,35.73
42149,36.07
104107,59699.43
907775,40.09
65437,53.4
323567,30.66
686133,38.33
500184,36.07
761821,160363.8
124743,36.07
657349,44.04
387951,152805.37
845838,36.07
650555,36.07
821007,30.66
884587,87389.08
932758,163867.95
846160,36.07
265262,30.66
28617,36.07
382976,36.07
158483,29.82
2426,27.06
387389,32.46
289728,49.46
932480,39.89
700630,36.07
51551,62400
655242,36.07
238233,37.28
980508,68268.84
75477,36.07
770623,19.93
68452,35.43
37815,48.55
627149,36.07
938021,36.07
320582,38.91
727931,36.07
205905,38.92
546815,45.5
238596,36.07
257711,39.53
606344,48.55
912251,40.27
766076,48.93
506178,36.07
852127,87389.08
82490,130253.3
619040,27.05
646388,154323.12
629994,169767.71
216907,36.07
220899,35.43
690618,23.45
932209,47766.2
875823,64006.55
343938,35.43
47948,36.07
760844,36.07
159683,23.45
449276,36.07
614691,36.07
229733,36.07
485240,35.43
208825,14.4
118804,36.07
113411,19.93
964643,36.07
381788,23.45
549500,37.75
536772,53.4
492012,35.43
782678,36.07
702890,23.45
939995,48.93
932254,28.85
400414,36.07
10272,37.28
912123,68137.99
509613,36.07
421158,16.57
399559,23.45
363772,36.07
238128,29.82
150603,123647.49
365393,87389.08
747575,40.09
784519,36.07
473148,36.07
978473,87389.08
776522,36.18
399440,39.15
778996,23.45
759557,23.45
224645,36.18
32731,29.82
890627,53.4
988958,123997.1
736817,36.07
32873,48.55
493907,36.07
850790,87389.08
377463,36.18
259914,48.93
40546,27.05
387249,14.4
378712,106283.76
991527,23.45
716443,28.85
944545,36.07
879977,36.07
443761,32.46
139660,36.07
523425,37.28
382658,25.25
898687,30.66
499139,30.66
884933,123647.49
820944,46.88
840038,99210.11
752008,42.55
132232,40.09
184159,30.66
691109,29.82
946588,41.27
688364,36.07
635825,36.07
725151,36.07
381822,36.07
479554,36.07
8140274728,28.85
206151,25.25
459217,42.55
955284,13.5
196350,36.07
7285,38.91
212643,23.45
336713,14.4
182732,71049.99
636772,46.88
9804,13.63
256587,87389.08
291155,73810.19
156026,14.4
790358,36.59
434085,13.5
778060,36.07
620529,25.25
853504,13.63
689241,146148.25
806077,71473.94
456798,45.42
518654,25.25
385652,37.28
430707,112665.01
655926,25.97
404302,36.07
134698,36.07
564315,36.07
755192,13.63
705816,36.07
307065,32.46
86591,39.89
727454,37.28
779195,48.93
221401,32.46
473988,37.28
426302,44.62
893298,25.25
143355,48.55
102531,56.02
447174,51
82502,35.43
221929,16.57
445824,84087
7707,123647.49
978799,53.4
71980,31200
287549,30.66
380280,37.28
687987,41.27
503636,40.27
17258,28.85
109224,13.5
938878,37.5
871584,48.93
75219,36.18
458040,35.43
229977,36.07
307812,13.5
150374,36.07
577786,25.25
144092,53.4
444525,49.35
777007,39.15
219444,48.93
254246,25.25
404250,30.66
631015,15.28
435150,21.46
97661,37.28
903806,47.3
458190,30.66
418733,26.57
888437,30.66
282464,37.28
221697,59910.09
192986,40.09
435157,46.88
383000,23.45
73956,36.07
842251,103117.19
909056,36.07
677154,23.45
433385,98143.34
406014,28.85
213172,24.95
871951,36.07
265180,36.18
187215,36.07
299680,123997.1
901447,47.3
366613,36.18
211561,36.07
128124,37.28
900956,36.18
508832,53.4
145626,53.4
565539,37.28
163119,28.85
299913,46.88
809318,48.55
688922,40.09
190880,36.18
828262,48.93
50088,36.07
809013,37.28
834914,36.07
232089,30.66
797968,37.28
912055,43.17
568680,35.43
436848,54.35
710999,36.07
566470,36.07
457950,26.57
404939,25.25
5269,36.07
593078,87389.08
527949,36.07
219336,35.43
508931,48.93
136370,87389.08
583880,16.57
829088,16.57
157145,30.66
675272,36.07
428173,13.5
8205,16.57
244911,36.2
784961,30.66
732728,169767.71
